zone;day;week;climatic_year;ror_hydro_gen
scandinavia;5;5;1994;na
scandinavia;5;5;1995;na
scandinavia;5;5;1996;na
scandinavia;5;5;1997;na
scandinavia;5;5;1998;na
scandinavia;5;5;1999;na
scandinavia;5;5;2000;na
scandinavia;5;5;2001;na
scandinavia;5;5;2002;na
scandinavia;5;5;2003;na
scandinavia;5;5;2004;na
scandinavia;5;5;2005;na
scandinavia;5;5;2006;na
scandinavia;5;5;2007;na
scandinavia;5;5;2008;na
scandinavia;5;5;2009;na
scandinavia;5;5;2010;na
scandinavia;5;5;2011;na
scandinavia;5;5;2012;na
scandinavia;5;5;2013;na
scandinavia;5;5;2014;na
scandinavia;5;5;2015;na
scandinavia;5;5;2016;na
scandinavia;5;5;2017;na
scandinavia;6;6;1982;na
scandinavia;6;6;1983;na
scandinavia;6;6;1984;na
scandinavia;6;6;1985;na
scandinavia;6;6;1986;na
scandinavia;6;6;1987;na
scandinavia;6;6;1988;na
scandinavia;6;6;1989;na
scandinavia;6;6;1990;na
scandinavia;6;6;1991;na
scandinavia;6;6;1992;na
scandinavia;6;6;1993;na
scandinavia;6;6;1994;na
scandinavia;6;6;1995;na
scandinavia;6;6;1996;na
scandinavia;6;6;1997;na
scandinavia;6;6;1998;na
scandinavia;6;6;1999;na
scandinavia;6;6;2000;na
scandinavia;6;6;2001;na
scandinavia;6;6;2002;na
scandinavia;6;6;2003;na
scandinavia;6;6;2004;na
scandinavia;6;6;2005;na
scandinavia;6;6;2006;na
scandinavia;6;6;2007;na
scandinavia;6;6;2008;na
scandinavia;6;6;2009;na
scandinavia;6;6;2010;na
scandinavia;6;6;2011;na
scandinavia;6;6;2012;na
scandinavia;6;6;2013;na
scandinavia;6;6;2014;na
scandinavia;6;6;2015;na
scandinavia;6;6;2016;na
scandinavia;6;6;2017;na
scandinavia;7;7;1982;na
scandinavia;7;7;1983;na
scandinavia;7;7;1984;na
scandinavia;7;7;1985;na
scandinavia;7;7;1986;na
scandinavia;7;7;1987;na
scandinavia;7;7;1988;na
scandinavia;7;7;1989;na
scandinavia;7;7;1990;na
scandinavia;7;7;1991;na
scandinavia;7;7;1992;na
scandinavia;7;7;1993;na
scandinavia;7;7;1994;na
scandinavia;7;7;1995;na
scandinavia;7;7;1996;na
scandinavia;7;7;1997;na
scandinavia;7;7;1998;na
scandinavia;7;7;1999;na
scandinavia;7;7;2000;na
scandinavia;7;7;2001;na
scandinavia;7;7;2002;na
scandinavia;7;7;2003;na
scandinavia;7;7;2004;na
scandinavia;7;7;2005;na
scandinavia;7;7;2006;na
scandinavia;7;7;2007;na
scandinavia;7;7;2008;na
scandinavia;7;7;2009;na
scandinavia;7;7;2010;na
scandinavia;7;7;2011;na
scandinavia;7;7;2012;na
scandinavia;7;7;2013;na
scandinavia;7;7;2014;na
scandinavia;7;7;2015;na
scandinavia;7;7;2016;na
scandinavia;7;7;2017;na
scandinavia;8;8;1982;na
scandinavia;8;8;1983;na
scandinavia;8;8;1984;na
scandinavia;8;8;1985;na
scandinavia;8;8;1986;na
scandinavia;8;8;1987;na
scandinavia;8;8;1988;na
scandinavia;8;8;1989;na
scandinavia;8;8;1990;na
scandinavia;8;8;1991;na
scandinavia;8;8;1992;na
scandinavia;8;8;1993;na
scandinavia;8;8;1994;na
scandinavia;8;8;1995;na
scandinavia;8;8;1996;na
scandinavia;8;8;1997;na
scandinavia;8;8;1998;na
scandinavia;8;8;1999;na
scandinavia;8;8;2000;na
scandinavia;8;8;2001;na
scandinavia;8;8;2002;na
scandinavia;8;8;2003;na
scandinavia;8;8;2004;na
scandinavia;8;8;2005;na
scandinavia;8;8;2006;na
scandinavia;8;8;2007;na
scandinavia;8;8;2008;na
scandinavia;8;8;2009;na
scandinavia;8;8;2010;na
scandinavia;8;8;2011;na
scandinavia;8;8;2012;na
scandinavia;8;8;2013;na
scandinavia;8;8;2014;na
scandinavia;8;8;2015;na
scandinavia;8;8;2016;na
scandinavia;8;8;2017;na
scandinavia;9;9;1982;na
scandinavia;9;9;1983;na
scandinavia;9;9;1984;na
scandinavia;9;9;1985;na
scandinavia;9;9;1986;na
scandinavia;9;9;1987;na
scandinavia;9;9;1988;na
scandinavia;9;9;1989;na
scandinavia;9;9;1990;na
scandinavia;9;9;1991;na
scandinavia;9;9;1992;na
scandinavia;9;9;1993;na
scandinavia;9;9;1994;na
scandinavia;9;9;1995;na
scandinavia;9;9;1996;na
scandinavia;9;9;1997;na
scandinavia;9;9;1998;na
scandinavia;9;9;1999;na
scandinavia;9;9;2000;na
scandinavia;9;9;2001;na
scandinavia;9;9;2002;na
scandinavia;9;9;2003;na
scandinavia;9;9;2004;na
scandinavia;9;9;2005;na
scandinavia;9;9;2006;na
scandinavia;9;9;2007;na
scandinavia;9;9;2008;na
scandinavia;9;9;2009;na
scandinavia;9;9;2010;na
scandinavia;9;9;2011;na
scandinavia;9;9;2012;na
scandinavia;9;9;2013;na
scandinavia;9;9;2014;na
scandinavia;9;9;2015;na
scandinavia;9;9;2016;na
scandinavia;9;9;2017;na
scandinavia;10;10;1982;na
scandinavia;10;10;1983;na
scandinavia;10;10;1984;na
scandinavia;10;10;1985;na
scandinavia;10;10;1986;na
scandinavia;10;10;1987;na
scandinavia;10;10;1988;na
scandinavia;10;10;1989;na
scandinavia;10;10;1990;na
scandinavia;10;10;1991;na
scandinavia;10;10;1992;na
scandinavia;10;10;1993;na
scandinavia;10;10;1994;na
scandinavia;10;10;1995;na
scandinavia;10;10;1996;na
scandinavia;10;10;1997;na
scandinavia;10;10;1998;na
scandinavia;10;10;1999;na
scandinavia;10;10;2000;na
scandinavia;10;10;2001;na
scandinavia;10;10;2002;na
scandinavia;10;10;2003;na
scandinavia;10;10;2004;na
scandinavia;10;10;2005;na
scandinavia;10;10;2006;na
scandinavia;10;10;2007;na
scandinavia;10;10;2008;na
scandinavia;10;10;2009;na
scandinavia;10;10;2010;na
scandinavia;10;10;2011;na
scandinavia;10;10;2012;na
scandinavia;10;10;2013;na
scandinavia;10;10;2014;na
scandinavia;10;10;2015;na
scandinavia;10;10;2016;na
scandinavia;10;10;2017;na
scandinavia;11;11;1982;na
scandinavia;11;11;1983;na
scandinavia;11;11;1984;na
scandinavia;11;11;1985;na
scandinavia;11;11;1986;na
scandinavia;11;11;1987;na
scandinavia;11;11;1988;na
scandinavia;11;11;1989;na
scandinavia;11;11;1990;na
scandinavia;11;11;1991;na
scandinavia;11;11;1992;na
scandinavia;11;11;1993;na
scandinavia;11;11;1994;na
scandinavia;11;11;1995;na
scandinavia;11;11;1996;na
scandinavia;11;11;1997;na
scandinavia;11;11;1998;na
scandinavia;11;11;1999;na
scandinavia;11;11;2000;na
scandinavia;11;11;2001;na
scandinavia;11;11;2002;na
scandinavia;11;11;2003;na
scandinavia;11;11;2004;na
scandinavia;11;11;2005;na
scandinavia;11;11;2006;na
scandinavia;11;11;2007;na
scandinavia;11;11;2008;na
scandinavia;11;11;2009;na
scandinavia;11;11;2010;na
scandinavia;11;11;2011;na
scandinavia;11;11;2012;na
scandinavia;11;11;2013;na
scandinavia;11;11;2014;na
scandinavia;11;11;2015;na
scandinavia;11;11;2016;na
scandinavia;11;11;2017;na
scandinavia;12;12;1982;na
scandinavia;12;12;1983;na
scandinavia;12;12;1984;na
scandinavia;12;12;1985;na
scandinavia;12;12;1986;na
scandinavia;12;12;1987;na
scandinavia;12;12;1988;na
scandinavia;12;12;1989;na
scandinavia;12;12;1990;na
scandinavia;12;12;1991;na
scandinavia;12;12;1992;na
scandinavia;12;12;1993;na
scandinavia;12;12;1994;na
scandinavia;12;12;1995;na
scandinavia;12;12;1996;na
scandinavia;12;12;1997;na
scandinavia;12;12;1998;na
scandinavia;12;12;1999;na
scandinavia;12;12;2000;na
scandinavia;12;12;2001;na
scandinavia;12;12;2002;na
scandinavia;12;12;2003;na
scandinavia;12;12;2004;na
scandinavia;12;12;2005;na
scandinavia;12;12;2006;na
scandinavia;12;12;2007;na
scandinavia;12;12;2008;na
scandinavia;12;12;2009;na
scandinavia;12;12;2010;na
scandinavia;12;12;2011;na
scandinavia;12;12;2012;na
scandinavia;12;12;2013;na
scandinavia;12;12;2014;na
scandinavia;12;12;2015;na
scandinavia;12;12;2016;na
scandinavia;12;12;2017;na
scandinavia;13;13;1982;na
scandinavia;13;13;1983;na
scandinavia;13;13;1984;na
scandinavia;13;13;1985;na
scandinavia;13;13;1986;na
scandinavia;13;13;1987;na
scandinavia;13;13;1988;na
scandinavia;13;13;1989;na
scandinavia;13;13;1990;na
scandinavia;13;13;1991;na
scandinavia;13;13;1992;na
scandinavia;13;13;1993;na
scandinavia;13;13;1994;na
scandinavia;13;13;1995;na
scandinavia;13;13;1996;na
scandinavia;13;13;1997;na
scandinavia;13;13;1998;na
scandinavia;13;13;1999;na
scandinavia;13;13;2000;na
scandinavia;13;13;2001;na
scandinavia;13;13;2002;na
scandinavia;13;13;2003;na
scandinavia;13;13;2004;na
scandinavia;13;13;2005;na
scandinavia;13;13;2006;na
scandinavia;13;13;2007;na
scandinavia;13;13;2008;na
scandinavia;13;13;2009;na
scandinavia;13;13;2010;na
scandinavia;13;13;2011;na
scandinavia;13;13;2012;na
scandinavia;13;13;2013;na
scandinavia;13;13;2014;na
scandinavia;13;13;2015;na
scandinavia;13;13;2016;na
scandinavia;13;13;2017;na
scandinavia;14;14;1982;na
scandinavia;14;14;1983;na
scandinavia;14;14;1984;na
scandinavia;14;14;1985;na
scandinavia;14;14;1986;na
scandinavia;14;14;1987;na
scandinavia;14;14;1988;na
scandinavia;14;14;1989;na
scandinavia;14;14;1990;na
scandinavia;14;14;1991;na
scandinavia;14;14;1992;na
scandinavia;14;14;1993;na
scandinavia;14;14;1994;na
scandinavia;14;14;1995;na
scandinavia;14;14;1996;na
scandinavia;14;14;1997;na
scandinavia;14;14;1998;na
scandinavia;14;14;1999;na
scandinavia;14;14;2000;na
scandinavia;14;14;2001;na
scandinavia;14;14;2002;na
scandinavia;14;14;2003;na
scandinavia;14;14;2004;na
scandinavia;14;14;2005;na
scandinavia;14;14;2006;na
scandinavia;14;14;2007;na
scandinavia;14;14;2008;na
scandinavia;14;14;2009;na
scandinavia;14;14;2010;na
scandinavia;14;14;2011;na
scandinavia;14;14;2012;na
scandinavia;14;14;2013;na
scandinavia;14;14;2014;na
scandinavia;14;14;2015;na
scandinavia;14;14;2016;na
scandinavia;14;14;2017;na
scandinavia;15;15;1982;na
scandinavia;15;15;1983;na
scandinavia;15;15;1984;na
scandinavia;15;15;1985;na
scandinavia;15;15;1986;na
scandinavia;15;15;1987;na
scandinavia;15;15;1988;na
scandinavia;15;15;1989;na
scandinavia;15;15;1990;na
scandinavia;15;15;1991;na
scandinavia;15;15;1992;na
scandinavia;15;15;1993;na
scandinavia;15;15;1994;na
scandinavia;15;15;1995;na
scandinavia;15;15;1996;na
scandinavia;15;15;1997;na
scandinavia;15;15;1998;na
scandinavia;15;15;1999;na
scandinavia;15;15;2000;na
scandinavia;15;15;2001;na
scandinavia;15;15;2002;na
scandinavia;15;15;2003;na
scandinavia;15;15;2004;na
scandinavia;15;15;2005;na
scandinavia;15;15;2006;na
scandinavia;15;15;2007;na
scandinavia;15;15;2008;na
scandinavia;15;15;2009;na
scandinavia;15;15;2010;na
scandinavia;15;15;2011;na
scandinavia;15;15;2012;na
scandinavia;15;15;2013;na
scandinavia;15;15;2014;na
scandinavia;15;15;2015;na
scandinavia;15;15;2016;na
scandinavia;15;15;2017;na
scandinavia;16;16;1982;na
scandinavia;16;16;1983;na
scandinavia;16;16;1984;na
scandinavia;16;16;1985;na
scandinavia;16;16;1986;na
scandinavia;16;16;1987;na
scandinavia;16;16;1988;na
scandinavia;16;16;1989;na
scandinavia;16;16;1990;na
scandinavia;16;16;1991;na
scandinavia;16;16;1992;na
scandinavia;16;16;1993;na
scandinavia;16;16;1994;na
scandinavia;16;16;1995;na
scandinavia;16;16;1996;na
scandinavia;16;16;1997;na
scandinavia;16;16;1998;na
scandinavia;16;16;1999;na
scandinavia;16;16;2000;na
scandinavia;16;16;2001;na
scandinavia;16;16;2002;na
scandinavia;16;16;2003;na
scandinavia;16;16;2004;na
scandinavia;16;16;2005;na
scandinavia;16;16;2006;na
scandinavia;16;16;2007;na
scandinavia;16;16;2008;na
scandinavia;16;16;2009;na
scandinavia;16;16;2010;na
scandinavia;16;16;2011;na
scandinavia;16;16;2012;na
scandinavia;16;16;2013;na
scandinavia;16;16;2014;na
scandinavia;16;16;2015;na
scandinavia;16;16;2016;na
scandinavia;16;16;2017;na
scandinavia;17;17;1982;na
scandinavia;17;17;1983;na
scandinavia;17;17;1984;na
scandinavia;17;17;1985;na
scandinavia;17;17;1986;na
scandinavia;17;17;1987;na
scandinavia;17;17;1988;na
scandinavia;17;17;1989;na
scandinavia;17;17;1990;na
scandinavia;17;17;1991;na
scandinavia;17;17;1992;na
scandinavia;17;17;1993;na
scandinavia;17;17;1994;na
scandinavia;17;17;1995;na
scandinavia;17;17;1996;na
scandinavia;17;17;1997;na
scandinavia;17;17;1998;na
scandinavia;17;17;1999;na
scandinavia;17;17;2000;na
scandinavia;17;17;2001;na
scandinavia;17;17;2002;na
scandinavia;17;17;2003;na
scandinavia;17;17;2004;na
scandinavia;17;17;2005;na
scandinavia;17;17;2006;na
scandinavia;17;17;2007;na
scandinavia;17;17;2008;na
scandinavia;17;17;2009;na
scandinavia;17;17;2010;na
scandinavia;17;17;2011;na
scandinavia;17;17;2012;na
scandinavia;17;17;2013;na
scandinavia;17;17;2014;na
scandinavia;17;17;2015;na
scandinavia;17;17;2016;na
scandinavia;17;17;2017;na
scandinavia;18;18;1982;na
scandinavia;18;18;1983;na
scandinavia;18;18;1984;na
scandinavia;18;18;1985;na
scandinavia;18;18;1986;na
scandinavia;18;18;1987;na
scandinavia;18;18;1988;na
scandinavia;18;18;1989;na
scandinavia;18;18;1990;na
scandinavia;18;18;1991;na
scandinavia;18;18;1992;na
scandinavia;18;18;1993;na
scandinavia;18;18;1994;na
scandinavia;18;18;1995;na
scandinavia;18;18;1996;na
scandinavia;18;18;1997;na
scandinavia;18;18;1998;na
scandinavia;18;18;1999;na
scandinavia;18;18;2000;na
scandinavia;18;18;2001;na
scandinavia;18;18;2002;na
scandinavia;18;18;2003;na
scandinavia;18;18;2004;na
scandinavia;18;18;2005;na
scandinavia;18;18;2006;na
scandinavia;18;18;2007;na
scandinavia;18;18;2008;na
scandinavia;18;18;2009;na
scandinavia;18;18;2010;na
scandinavia;18;18;2011;na
scandinavia;18;18;2012;na
scandinavia;18;18;2013;na
scandinavia;18;18;2014;na
scandinavia;18;18;2015;na
scandinavia;18;18;2016;na
scandinavia;18;18;2017;na
scandinavia;19;19;1982;na
scandinavia;19;19;1983;na
scandinavia;19;19;1984;na
scandinavia;19;19;1985;na
scandinavia;19;19;1986;na
scandinavia;19;19;1987;na
scandinavia;19;19;1988;na
scandinavia;19;19;1989;na
scandinavia;19;19;1990;na
scandinavia;19;19;1991;na
scandinavia;19;19;1992;na
scandinavia;19;19;1993;na
scandinavia;19;19;1994;na
scandinavia;19;19;1995;na
scandinavia;19;19;1996;na
scandinavia;19;19;1997;na
scandinavia;19;19;1998;na
scandinavia;19;19;1999;na
scandinavia;19;19;2000;na
scandinavia;19;19;2001;na
scandinavia;19;19;2002;na
scandinavia;19;19;2003;na
scandinavia;19;19;2004;na
scandinavia;19;19;2005;na
scandinavia;19;19;2006;na
scandinavia;19;19;2007;na
scandinavia;19;19;2008;na
scandinavia;19;19;2009;na
scandinavia;19;19;2010;na
scandinavia;19;19;2011;na
scandinavia;19;19;2012;na
scandinavia;19;19;2013;na
scandinavia;19;19;2014;na
scandinavia;19;19;2015;na
scandinavia;19;19;2016;na
scandinavia;19;19;2017;na
scandinavia;20;20;1982;na
scandinavia;20;20;1983;na
scandinavia;20;20;1984;na
scandinavia;20;20;1985;na
scandinavia;20;20;1986;na
scandinavia;20;20;1987;na
scandinavia;20;20;1988;na
scandinavia;20;20;1989;na
scandinavia;20;20;1990;na
scandinavia;20;20;1991;na
scandinavia;20;20;1992;na
scandinavia;20;20;1993;na
scandinavia;20;20;1994;na
scandinavia;20;20;1995;na
scandinavia;20;20;1996;na
scandinavia;20;20;1997;na
scandinavia;20;20;1998;na
scandinavia;20;20;1999;na
scandinavia;20;20;2000;na
scandinavia;20;20;2001;na
scandinavia;20;20;2002;na
scandinavia;20;20;2003;na
scandinavia;20;20;2004;na
scandinavia;20;20;2005;na
scandinavia;20;20;2006;na
scandinavia;20;20;2007;na
scandinavia;20;20;2008;na
scandinavia;20;20;2009;na
scandinavia;20;20;2010;na
scandinavia;20;20;2011;na
scandinavia;20;20;2012;na
scandinavia;20;20;2013;na
scandinavia;20;20;2014;na
scandinavia;20;20;2015;na
scandinavia;20;20;2016;na
scandinavia;20;20;2017;na
scandinavia;21;21;1982;na
scandinavia;21;21;1983;na
scandinavia;21;21;1984;na
scandinavia;21;21;1985;na
scandinavia;21;21;1986;na
scandinavia;21;21;1987;na
scandinavia;21;21;1988;na
scandinavia;21;21;1989;na
scandinavia;21;21;1990;na
scandinavia;21;21;1991;na
scandinavia;21;21;1992;na
scandinavia;21;21;1993;na
scandinavia;21;21;1994;na
scandinavia;21;21;1995;na
scandinavia;21;21;1996;na
scandinavia;21;21;1997;na
scandinavia;21;21;1998;na
scandinavia;21;21;1999;na
scandinavia;21;21;2000;na
scandinavia;21;21;2001;na
scandinavia;21;21;2002;na
scandinavia;21;21;2003;na
scandinavia;21;21;2004;na
scandinavia;21;21;2005;na
scandinavia;21;21;2006;na
scandinavia;21;21;2007;na
scandinavia;21;21;2008;na
scandinavia;21;21;2009;na
scandinavia;21;21;2010;na
scandinavia;21;21;2011;na
scandinavia;21;21;2012;na
scandinavia;21;21;2013;na
scandinavia;21;21;2014;na
scandinavia;21;21;2015;na
scandinavia;21;21;2016;na
scandinavia;21;21;2017;na
scandinavia;22;22;1982;na
scandinavia;22;22;1983;na
scandinavia;22;22;1984;na
scandinavia;22;22;1985;na
scandinavia;22;22;1986;na
scandinavia;22;22;1987;na
scandinavia;22;22;1988;na
scandinavia;22;22;1989;na
scandinavia;22;22;1990;na
scandinavia;22;22;1991;na
scandinavia;22;22;1992;na
scandinavia;22;22;1993;na
scandinavia;22;22;1994;na
scandinavia;22;22;1995;na
scandinavia;22;22;1996;na
scandinavia;22;22;1997;na
scandinavia;22;22;1998;na
scandinavia;22;22;1999;na
scandinavia;22;22;2000;na
scandinavia;22;22;2001;na
scandinavia;22;22;2002;na
scandinavia;22;22;2003;na
scandinavia;22;22;2004;na
scandinavia;22;22;2005;na
scandinavia;22;22;2006;na
scandinavia;22;22;2007;na
scandinavia;22;22;2008;na
scandinavia;22;22;2009;na
scandinavia;22;22;2010;na
scandinavia;22;22;2011;na
scandinavia;22;22;2012;na
scandinavia;22;22;2013;na
scandinavia;22;22;2014;na
scandinavia;22;22;2015;na
scandinavia;22;22;2016;na
scandinavia;22;22;2017;na
scandinavia;23;23;1982;na
scandinavia;23;23;1983;na
scandinavia;23;23;1984;na
scandinavia;23;23;1985;na
scandinavia;23;23;1986;na
scandinavia;23;23;1987;na
scandinavia;23;23;1988;na
scandinavia;23;23;1989;na
scandinavia;23;23;1990;na
scandinavia;23;23;1991;na
scandinavia;23;23;1992;na
scandinavia;23;23;1993;na
scandinavia;23;23;1994;na
scandinavia;23;23;1995;na
scandinavia;23;23;1996;na
scandinavia;23;23;1997;na
scandinavia;23;23;1998;na
scandinavia;23;23;1999;na
scandinavia;23;23;2000;na
scandinavia;23;23;2001;na
scandinavia;23;23;2002;na
scandinavia;23;23;2003;na
scandinavia;23;23;2004;na
scandinavia;23;23;2005;na
scandinavia;23;23;2006;na
scandinavia;23;23;2007;na
scandinavia;23;23;2008;na
scandinavia;23;23;2009;na
scandinavia;23;23;2010;na
scandinavia;23;23;2011;na
scandinavia;23;23;2012;na
scandinavia;23;23;2013;na
scandinavia;23;23;2014;na
scandinavia;23;23;2015;na
scandinavia;23;23;2016;na
scandinavia;23;23;2017;na
scandinavia;24;24;1982;na
scandinavia;24;24;1983;na
scandinavia;24;24;1984;na
scandinavia;24;24;1985;na
scandinavia;24;24;1986;na
scandinavia;24;24;1987;na
scandinavia;24;24;1988;na
scandinavia;24;24;1989;na
scandinavia;24;24;1990;na
scandinavia;24;24;1991;na
scandinavia;24;24;1992;na
scandinavia;24;24;1993;na
scandinavia;24;24;1994;na
scandinavia;24;24;1995;na
scandinavia;24;24;1996;na
scandinavia;24;24;1997;na
scandinavia;24;24;1998;na
scandinavia;24;24;1999;na
scandinavia;24;24;2000;na
scandinavia;24;24;2001;na
scandinavia;24;24;2002;na
scandinavia;24;24;2003;na
scandinavia;24;24;2004;na
scandinavia;24;24;2005;na
scandinavia;24;24;2006;na
scandinavia;24;24;2007;na
scandinavia;24;24;2008;na
scandinavia;24;24;2009;na
scandinavia;24;24;2010;na
scandinavia;24;24;2011;na
scandinavia;24;24;2012;na
scandinavia;24;24;2013;na
scandinavia;24;24;2014;na
scandinavia;24;24;2015;na
scandinavia;24;24;2016;na
scandinavia;24;24;2017;na
scandinavia;25;25;1982;na
scandinavia;25;25;1983;na
scandinavia;25;25;1984;na
scandinavia;25;25;1985;na
scandinavia;25;25;1986;na
scandinavia;25;25;1987;na
scandinavia;25;25;1988;na
scandinavia;25;25;1989;na
scandinavia;25;25;1990;na
scandinavia;25;25;1991;na
scandinavia;25;25;1992;na
scandinavia;25;25;1993;na
scandinavia;25;25;1994;na
scandinavia;25;25;1995;na
scandinavia;25;25;1996;na
scandinavia;25;25;1997;na
scandinavia;25;25;1998;na
scandinavia;25;25;1999;na
scandinavia;25;25;2000;na
scandinavia;25;25;2001;na
scandinavia;25;25;2002;na
scandinavia;25;25;2003;na
scandinavia;25;25;2004;na
scandinavia;25;25;2005;na
scandinavia;25;25;2006;na
scandinavia;25;25;2007;na
scandinavia;25;25;2008;na
scandinavia;25;25;2009;na
scandinavia;25;25;2010;na
scandinavia;25;25;2011;na
scandinavia;25;25;2012;na
scandinavia;25;25;2013;na
scandinavia;25;25;2014;na
scandinavia;25;25;2015;na
scandinavia;25;25;2016;na
scandinavia;25;25;2017;na
scandinavia;26;26;1982;na
scandinavia;26;26;1983;na
scandinavia;26;26;1984;na
scandinavia;26;26;1985;na
scandinavia;26;26;1986;na
scandinavia;26;26;1987;na
scandinavia;26;26;1988;na
scandinavia;26;26;1989;na
scandinavia;26;26;1990;na
scandinavia;26;26;1991;na
scandinavia;26;26;1992;na
scandinavia;26;26;1993;na
scandinavia;26;26;1994;na
scandinavia;26;26;1995;na
scandinavia;26;26;1996;na
scandinavia;26;26;1997;na
scandinavia;26;26;1998;na
scandinavia;26;26;1999;na
scandinavia;26;26;2000;na
scandinavia;26;26;2001;na
scandinavia;26;26;2002;na
scandinavia;26;26;2003;na
scandinavia;26;26;2004;na
scandinavia;26;26;2005;na
scandinavia;26;26;2006;na
scandinavia;26;26;2007;na
scandinavia;26;26;2008;na
scandinavia;26;26;2009;na
